USER ID,PRODUCT,RATING
103486,scale nepal,0.0010489768895904628
105248,oregano option,-0.36916668070171477
107091,lobster diana,-1.1095979958843252
114848,picnic locate,1.1116959496635062
101622,update lola,0.7414802920722009
101974,viking llama,-0.36916668070171477
101955,vista queen,1.4819116072548113
111114,salsa impress,-1.4798136534756305
111992,voodoo planet,0.0010489768895904628
117324,sweet alert,1.8521272648461167
102340,casino unit,-0.73938233829302
111610,meteor slalom,0.0010489768895904628
105268,swing martin,-1.1095979958843252
107163,imagine disco,0.0010489768895904628
116444,garden jimmy,-1.1095979958843252
106798,anagram mentor,-1.8500293110669357
110217,pepper chicago,-0.36916668070171477
101502,kayak analog,-1.4798136534756305
106234,secret postage,1.8521272648461167
102833,imagine disco,0.0010489768895904628
113692,kayak analog,-0.73938233829302
114892,tripod stand,-1.1095979958843252
110017,vista queen,0.0010489768895904628
110033,civil book,1.1116959496635062
107554,meteor slalom,0.3712646344808957
102085,panic inside,0.7414802920722009
115465,spend oberon,0.7414802920722009
106318,ritual product,1.1116959496635062
106861,adrian crater,1.8521272648461167
102854,bandit anatomy,-0.36916668070171477
111096,bandit anatomy,0.0010489768895904628
107968,kayak analog,1.4819116072548113
104464,secret postage,1.4819116072548113
113240,evita soviet,1.4819116072548113
115126,bandit anatomy,-0.36916668070171477
114412,conan antenna,0.7414802920722009
104846,current pony,0.3712646344808957
105162,meter sigma,-0.73938233829302
107551,evita soviet,0.0010489768895904628
114424,violet saga,0.7414802920722009
116897,saint desert,-0.36916668070171477
101052,studio classic,0.7414802920722009
115085,risk corona,-0.36916668070171477
111898,meteor slalom,-1.8500293110669357
102182,ventura puzzle,-0.36916668070171477
107944,tripod stand,-0.36916668070171477
112568,civil book,-1.4798136534756305
104986,stop tropic,-1.4798136534756305
109347,sabine danube,-0.73938233829302
107381,bazooka diagram,-1.4798136534756305
115477,company polo,0.3712646344808957
110189,bronze mystic,0.0010489768895904628
109676,bazooka diagram,-0.36916668070171477
103741,vista queen,0.3712646344808957
111183,casino unit,0.7414802920722009
115917,kayak analog,1.8521272648461167
114861,wheel gibson,1.4819116072548113
115384,premium bread,-1.1095979958843252
117053,pepper chicago,-0.73938233829302
110601,conan antenna,0.3712646344808957
112632,ritual product,-1.1095979958843252
113385,anagram mentor,-1.8500293110669357
108833,optimal recycle,-1.8500293110669357
112172,risk corona,-1.1095979958843252
113970,secret postage,-1.4798136534756305
101088,inch fragile,1.8521272648461167
102017,story respect,-1.8500293110669357
102276,salute joshua,-0.36916668070171477
110297,motor modular,-1.4798136534756305
104968,adrian crater,-1.8500293110669357
112729,lobster diana,0.3712646344808957
107327,swing martin,0.7414802920722009
102743,swing martin,0.7414802920722009
103289,sweet alert,0.3712646344808957
104301,oregano option,0.7414802920722009
100956,saint desert,0.7414802920722009
113666,meteor slalom,1.8521272648461167
101442,garden jimmy,1.1116959496635062
108150,lotus sherman,1.4819116072548113
111479,optimal recycle,-0.36916668070171477
108058,stop tropic,0.0010489768895904628
108443,optimal recycle,-1.1095979958843252
105432,bandit anatomy,1.4819116072548113
107386,studio classic,1.1116959496635062
101134,swing martin,-1.8500293110669357
107562,violet saga,-1.1095979958843252
105608,lotus sherman,-0.73938233829302
106197,ritual product,0.7414802920722009
107817,tripod stand,1.4819116072548113
116840,wheel gibson,0.3712646344808957
109725,anagram mentor,-1.1095979958843252
112636,evita soviet,-0.73938233829302
101962,strong plume,-0.36916668070171477
110607,stop tropic,0.3712646344808957
102600,current pony,0.3712646344808957
112484,ninja history,-0.73938233829302
106162,violet saga,-1.1095979958843252
106137,current pony,0.7414802920722009
112214,update lola,0.7414802920722009
115771,vista queen,1.4819116072548113
106640,diploma moment,-1.4798136534756305
108098,front salami,1.1116959496635062
108007,secret postage,-1.4798136534756305
102143,bazooka diagram,-0.36916668070171477
114043,distant list,1.4819116072548113
101114,topic rover,-1.1095979958843252
101995,pepper chicago,0.7414802920722009
113162,civil book,-1.4798136534756305
114007,studio classic,1.1116959496635062
105505,sabine danube,0.3712646344808957
116493,forum bravo,-0.36916668070171477
116652,popcorn shannon,-0.36916668070171477
109958,lobster diana,-0.36916668070171477
107380,diploma moment,0.7414802920722009
115660,imagine disco,-0.36916668070171477
111597,diploma moment,-1.1095979958843252
112731,process volume,1.1116959496635062
113638,stop tropic,-0.36916668070171477
109093,ventura puzzle,-0.73938233829302
106513,current pony,-1.4798136534756305
102792,bazooka diagram,1.4819116072548113
108150,distant list,1.1116959496635062
114183,ritual product,0.3712646344808957
101392,evita soviet,-0.36916668070171477
114750,strong plume,0.7414802920722009
115666,anagram mentor,1.1116959496635062
106057,studio classic,0.7414802920722009
107503,viking llama,-0.73938233829302
101722,violet saga,0.7414802920722009
109002,apropos pizza,-0.36916668070171477
105032,salsa impress,-0.73938233829302
108898,nina sailor,1.1116959496635062
111223,kayak analog,0.3712646344808957
108317,conan antenna,0.0010489768895904628
109195,banjo ladder,1.4819116072548113
116975,bronze mystic,-0.73938233829302
107145,apropos pizza,0.7414802920722009
112238,garden jimmy,0.0010489768895904628
103635,adrian crater,-1.8500293110669357
102952,pepper chicago,-1.1095979958843252
111652,secret postage,-1.4798136534756305
114390,salsa impress,-1.1095979958843252
115704,saint desert,-0.73938233829302
107361,tripod stand,-0.73938233829302
107486,nina sailor,-1.1095979958843252
114541,image jessica,1.1116959496635062
112335,anagram mentor,-0.36916668070171477
109623,civil book,1.4819116072548113
101768,ritual product,0.3712646344808957
101098,saint desert,1.1116959496635062
106633,forum bravo,-0.36916668070171477
115889,house vodka,0.0010489768895904628
113534,nina sailor,-0.36916668070171477
109028,image jessica,0.0010489768895904628
113109,image jessica,-0.73938233829302
102657,scale nepal,0.7414802920722009
109145,lobster diana,0.0010489768895904628
113264,risk corona,1.8521272648461167
114136,risk corona,-1.1095979958843252
107101,mexico stretch,0.3712646344808957
101416,lobster diana,0.0010489768895904628
111389,banjo ladder,-0.36916668070171477
105053,forum bravo,0.7414802920722009
112600,vista queen,0.3712646344808957
111891,ventura puzzle,0.7414802920722009
111544,oxford open,-1.1095979958843252
117079,violet saga,1.1116959496635062
103745,helium exact,-0.73938233829302
109011,ritual product,1.1116959496635062
115943,tourist micro,0.3712646344808957
112608,company polo,-1.1095979958843252
109195,nina sailor,0.3712646344808957
112744,mexico stretch,0.7414802920722009
106271,casino unit,0.3712646344808957
108497,house vodka,0.0010489768895904628
106188,panic inside,0.3712646344808957
114484,image jessica,1.4819116072548113
104376,house vodka,-0.73938233829302
107012,distant list,-0.36916668070171477
116630,tourist micro,-0.73938233829302
102961,forum bravo,-0.73938233829302
105631,spend oberon,0.7414802920722009
101252,distant list,1.4819116072548113
114508,nina sailor,0.0010489768895904628
102206,anagram mentor,0.3712646344808957
111637,front salami,0.7414802920722009
108885,anagram mentor,-0.73938233829302
102654,scale nepal,-1.1095979958843252
102778,scale nepal,0.0010489768895904628
109400,barcode arnold,1.1116959496635062
104732,bandit anatomy,0.0010489768895904628
107549,distant list,-0.73938233829302
110469,distant list,-1.4798136534756305
112787,kitchen active,0.3712646344808957
114825,secret postage,-0.73938233829302
104081,apropos pizza,-1.1095979958843252
103830,ninja history,-0.73938233829302
105370,helium exact,1.1116959496635062
116235,mexico stretch,-1.8500293110669357
103513,scale nepal,-0.36916668070171477
102044,motor modular,1.4819116072548113
114588,house vodka,-1.4798136534756305
103445,diploma moment,0.0010489768895904628
112850,kayak analog,1.1116959496635062
112802,barcode arnold,0.3712646344808957
116528,peru king,0.3712646344808957
106364,mexico stretch,0.0010489768895904628
112263,house vodka,-0.73938233829302
105421,lotus sherman,1.8521272648461167
108636,company polo,0.3712646344808957
105753,adrian crater,-0.73938233829302
114931,optimal recycle,0.3712646344808957
110154,panic inside,0.7414802920722009
107094,picnic locate,-1.1095979958843252
104784,saint desert,-0.36916668070171477
113876,nina sailor,1.8521272648461167
112568,premium bread,-1.8500293110669357
101767,apropos pizza,-1.1095979958843252
114503,lotus sherman,1.8521272648461167
103202,banjo ladder,0.0010489768895904628
114750,studio classic,-0.73938233829302
102900,tripod stand,-0.36916668070171477
116464,forum bravo,0.0010489768895904628
107305,banjo ladder,1.4819116072548113
102392,current pony,-1.1095979958843252
103096,process volume,0.3712646344808957
110922,viking llama,0.3712646344808957
103929,sweet alert,-0.36916668070171477
112813,secret postage,0.3712646344808957
101409,evita soviet,-1.1095979958843252
111922,nina sailor,0.3712646344808957
105621,helium exact,-1.8500293110669357
109122,kayak analog,0.0010489768895904628
102354,oregano option,-1.4798136534756305
102339,meter sigma,-0.36916668070171477
116694,anagram mentor,-1.8500293110669357
105879,secret postage,-1.1095979958843252
105282,wheel gibson,-1.4798136534756305
109422,optimal recycle,1.4819116072548113
105134,tripod stand,-1.8500293110669357
101855,vista queen,-1.1095979958843252
103317,bazooka diagram,-1.4798136534756305
110647,image jessica,0.3712646344808957
102191,banjo ladder,0.7414802920722009
115531,peru king,0.0010489768895904628
104749,distant list,0.7414802920722009
112062,tripod stand,-0.36916668070171477
108116,helium exact,-1.1095979958843252
104563,conan antenna,0.0010489768895904628
107938,front salami,1.1116959496635062
107026,pepper chicago,-0.36916668070171477
112026,apropos pizza,0.0010489768895904628
104539,distant list,0.3712646344808957
108250,strong plume,0.3712646344808957
101934,optimal recycle,-1.1095979958843252
115573,company polo,-0.73938233829302
108067,saint desert,0.7414802920722009
113878,forum bravo,0.0010489768895904628
105694,horizon norway,1.8521272648461167
103133,viking llama,0.3712646344808957
113198,garden jimmy,-0.73938233829302
104257,tourist micro,0.3712646344808957
109323,premium bread,1.4819116072548113
115716,mexico stretch,0.7414802920722009
112939,kayak analog,-1.4798136534756305
102578,mexico stretch,0.3712646344808957
109476,pepper chicago,-0.36916668070171477
114196,picnic locate,-0.36916668070171477
106289,helium exact,-0.73938233829302
117324,ship canal,1.1116959496635062
110726,premium bread,1.1116959496635062
108185,motor modular,-1.8500293110669357
102705,update lola,0.3712646344808957
116406,adrian crater,-0.36916668070171477
109390,meter sigma,0.0010489768895904628
107509,secret postage,-1.1095979958843252
103330,front salami,0.3712646344808957
102654,company polo,-0.36916668070171477
102586,tripod stand,-1.1095979958843252
103096,garden jimmy,0.3712646344808957
116362,wheel gibson,-0.73938233829302
107626,sensor child,-1.4798136534756305
106107,voodoo planet,0.3712646344808957
111354,saint desert,-0.73938233829302
106842,spend oberon,-1.8500293110669357
104140,evita soviet,-1.4798136534756305
111267,company polo,1.1116959496635062
101644,peru king,-1.4798136534756305
111213,process volume,0.0010489768895904628
104122,forum bravo,-0.36916668070171477
109092,viking llama,0.0010489768895904628
116630,mexico stretch,0.0010489768895904628
102345,motor modular,1.1116959496635062
108746,calypso zigzag,-0.73938233829302
103567,evita soviet,-0.36916668070171477
107099,violet saga,-1.4798136534756305
110785,peru king,0.7414802920722009
106888,saint desert,0.3712646344808957
111096,optimal recycle,1.4819116072548113
106452,banjo ladder,0.7414802920722009
103088,swing martin,-1.4798136534756305
102154,sensor child,0.7414802920722009
109128,mexico stretch,0.0010489768895904628
112860,bronze mystic,-1.4798136534756305
113087,tripod stand,1.8521272648461167
103004,garden jimmy,0.3712646344808957
110521,calypso zigzag,0.0010489768895904628
105775,sabine danube,1.8521272648461167
111698,swing martin,-0.36916668070171477
115302,front salami,0.3712646344808957
111756,viking llama,0.0010489768895904628
110537,bronze mystic,1.1116959496635062
111451,violet saga,-1.1095979958843252
103338,casino unit,1.1116959496635062
111585,lotus sherman,-1.4798136534756305
107585,meteor slalom,0.0010489768895904628
103157,secret postage,1.1116959496635062
112205,imagine disco,0.0010489768895904628
107951,horizon norway,-1.4798136534756305
107776,forum bravo,-1.1095979958843252
106459,sabine danube,0.0010489768895904628
116400,stop tropic,0.7414802920722009
105096,calypso zigzag,-1.4798136534756305
116288,secret postage,1.4819116072548113
115332,ritual product,1.1116959496635062
111297,tourist micro,1.1116959496635062
101369,current pony,-0.36916668070171477
102733,helium exact,1.1116959496635062
116457,conan antenna,-0.36916668070171477
115534,popcorn shannon,0.0010489768895904628
116975,strong plume,0.3712646344808957
107094,image jessica,0.3712646344808957
105206,ninja history,-0.73938233829302
111563,apropos pizza,-1.4798136534756305
115026,salute joshua,0.3712646344808957
105675,secret postage,1.1116959496635062
105938,motor modular,-1.8500293110669357
104433,pepper chicago,-0.73938233829302
112366,picnic locate,1.1116959496635062
110989,civil book,-0.36916668070171477
113172,pepper chicago,-0.36916668070171477
103381,viva avalon,-0.36916668070171477
102705,risk corona,0.3712646344808957
108817,popcorn shannon,1.4819116072548113
109732,diploma moment,0.7414802920722009
114861,diploma moment,1.1116959496635062
104847,scale nepal,0.3712646344808957
105987,adrian crater,-1.1095979958843252
116415,front salami,1.1116959496635062
116720,sabine danube,-1.4798136534756305
101882,viva avalon,-1.1095979958843252
102946,violet saga,-1.8500293110669357
107569,tripod stand,1.1116959496635062
102418,motor modular,1.4819116072548113
109164,premium bread,-1.8500293110669357
101146,violet saga,-1.8500293110669357
116475,ship canal,0.3712646344808957
104936,risk corona,-0.73938233829302
113935,diploma moment,1.4819116072548113
104257,helium exact,0.0010489768895904628
101802,front salami,0.0010489768895904628
105953,distant list,0.7414802920722009
107010,apropos pizza,0.7414802920722009
107128,evita soviet,1.1116959496635062
101742,kayak analog,1.1116959496635062
109004,optimal recycle,0.0010489768895904628
103207,viva avalon,0.3712646344808957
114166,saint desert,1.4819116072548113
103096,company polo,-0.73938233829302
113596,pepper chicago,-0.36916668070171477
107663,meteor slalom,-0.36916668070171477
105836,sabine danube,-1.8500293110669357
106134,adrian crater,1.1116959496635062
113251,wheel gibson,0.0010489768895904628
105358,tourist micro,-0.36916668070171477
113435,voodoo planet,-0.73938233829302
103072,violet saga,0.0010489768895904628
116259,wheel gibson,1.8521272648461167
102900,peru king,-0.36916668070171477
116038,meteor slalom,0.3712646344808957
109051,bazooka diagram,1.1116959496635062
112341,evita soviet,-0.36916668070171477
111865,salute joshua,0.0010489768895904628
104804,image jessica,0.7414802920722009
109606,stop tropic,0.7414802920722009
109682,diploma moment,-1.1095979958843252
105342,calypso zigzag,0.3712646344808957
108150,diploma moment,1.1116959496635062
111595,picnic locate,-1.1095979958843252
116213,current pony,-1.4798136534756305
105310,inch fragile,0.0010489768895904628
111007,spend oberon,1.4819116072548113
117431,scale nepal,0.7414802920722009
108739,civil book,-1.4798136534756305
110305,panic inside,1.4819116072548113
105716,optimal recycle,0.0010489768895904628
115927,tripod stand,-1.4798136534756305
107346,spend oberon,1.1116959496635062
114430,violet saga,0.3712646344808957
115419,tripod stand,1.8521272648461167
100969,sensor child,-1.8500293110669357
113486,process volume,1.4819116072548113
112646,process volume,-1.4798136534756305
115361,update lola,-0.36916668070171477
107046,distant list,-0.36916668070171477
112321,current pony,0.7414802920722009
109682,calypso zigzag,0.3712646344808957
115097,viking llama,0.0010489768895904628
113451,pepper chicago,-1.4798136534756305
110033,oxford open,-1.8500293110669357
116945,bronze mystic,-0.36916668070171477
111573,current pony,-0.36916668070171477
106488,forum bravo,0.0010489768895904628
114951,banjo ladder,-1.4798136534756305
107273,secret postage,0.3712646344808957
115813,tripod stand,1.4819116072548113
106383,forum bravo,0.3712646344808957
107904,kitchen active,0.7414802920722009
104865,stop tropic,0.0010489768895904628
108881,mexico stretch,0.0010489768895904628
103051,ninja history,0.7414802920722009
103642,anagram mentor,1.1116959496635062
102354,sweet alert,1.8521272648461167
116784,image jessica,1.1116959496635062
112976,casino unit,0.3712646344808957
104113,evita soviet,0.0010489768895904628
113876,house vodka,0.3712646344808957
113461,adrian crater,1.1116959496635062
114529,optimal recycle,-1.1095979958843252
104202,oxford open,-0.73938233829302
105190,helium exact,0.0010489768895904628
102154,calypso zigzag,0.7414802920722009
115060,salute joshua,0.7414802920722009
114233,voodoo planet,0.3712646344808957
108594,ritual product,-1.4798136534756305
111074,tourist micro,0.3712646344808957
108951,evita soviet,0.7414802920722009
101532,inch fragile,-1.8500293110669357
114569,current pony,-0.73938233829302
110112,viva avalon,0.7414802920722009
111641,premium bread,1.4819116072548113
104205,saint desert,0.0010489768895904628
110392,ritual product,0.3712646344808957
103794,optimal recycle,1.8521272648461167
106065,mexico stretch,-0.36916668070171477
110574,garden jimmy,-0.36916668070171477
106895,front salami,-0.36916668070171477
111127,evita soviet,-0.36916668070171477
114401,ritual product,1.1116959496635062
112375,motor modular,0.3712646344808957
117127,optimal recycle,-0.36916668070171477
106035,bronze mystic,-0.73938233829302
107459,garden jimmy,-0.73938233829302
103181,company polo,-0.36916668070171477
111316,ritual product,0.3712646344808957
107172,anagram mentor,-1.8500293110669357
114641,oregano option,0.0010489768895904628
115094,casino unit,0.3712646344808957
114532,process volume,1.4819116072548113
115943,kitchen active,0.7414802920722009
113264,current pony,-1.1095979958843252
101257,risk corona,0.7414802920722009
114412,company polo,1.1116959496635062
111407,casino unit,-0.73938233829302
113337,premium bread,0.7414802920722009
116493,horizon norway,0.0010489768895904628
107266,violet saga,0.0010489768895904628
110427,calypso zigzag,0.0010489768895904628
107342,ritual product,0.7414802920722009
109170,violet saga,-0.36916668070171477
112167,june monica,1.1116959496635062
104804,ventura puzzle,-0.73938233829302
109815,helium exact,0.7414802920722009
110189,ventura puzzle,1.8521272648461167
103899,casino unit,1.4819116072548113
107441,evita soviet,-0.36916668070171477
101767,scale nepal,-0.73938233829302
108549,horizon norway,-1.4798136534756305
102182,secret postage,1.1116959496635062
103446,premium bread,-0.73938233829302
108018,peru king,0.0010489768895904628
110480,vista queen,0.7414802920722009
115676,calypso zigzag,-1.1095979958843252
114492,studio classic,-0.73938233829302
109222,viking llama,-0.73938233829302
114469,ritual product,-0.73938233829302
108540,casino unit,0.0010489768895904628
102610,popcorn shannon,0.3712646344808957
113849,peru king,1.1116959496635062
103106,pepper chicago,-0.36916668070171477
109199,company polo,-1.4798136534756305
109292,horizon norway,-0.36916668070171477
116235,studio classic,-0.73938233829302
112750,oxford open,1.1116959496635062
113849,saint desert,-0.73938233829302
113576,nina sailor,-0.73938233829302
107598,bronze mystic,0.7414802920722009
106092,house vodka,0.0010489768895904628
109852,sabine danube,1.8521272648461167
109028,diploma moment,0.7414802920722009
108841,ship canal,0.3712646344808957
111865,imagine disco,-0.73938233829302
109852,image jessica,1.4819116072548113
104603,spend oberon,0.0010489768895904628
106427,june monica,1.4819116072548113
102944,sweet alert,0.0010489768895904628
103348,oxford open,1.1116959496635062
111908,risk corona,1.1116959496635062
104991,inch fragile,0.7414802920722009
112382,viking llama,1.8521272648461167
113479,bronze mystic,-1.4798136534756305
105234,lobster diana,-0.73938233829302
107046,ventura puzzle,0.0010489768895904628
103490,stop tropic,0.0010489768895904628
106188,civil book,0.0010489768895904628
113295,process volume,0.0010489768895904628
104390,civil book,1.1116959496635062
105716,meteor slalom,0.3712646344808957
112011,process volume,1.4819116072548113
107798,meteor slalom,0.3712646344808957
111704,risk corona,0.0010489768895904628
110181,spend oberon,1.4819116072548113
113348,panic inside,-1.8500293110669357
114174,mexico stretch,-0.73938233829302
111597,bronze mystic,1.4819116072548113
105511,casino unit,-0.73938233829302
102640,vista queen,1.4819116072548113
102263,scale nepal,-0.36916668070171477
106237,june monica,0.7414802920722009
104801,casino unit,-1.4798136534756305
101812,casino unit,-1.4798136534756305
114704,meteor slalom,0.0010489768895904628
101880,calypso zigzag,1.4819116072548113
101812,image jessica,-0.36916668070171477
116771,process volume,-1.8500293110669357
116726,spend oberon,0.0010489768895904628
108728,adrian crater,-0.73938233829302
110574,bazooka diagram,-1.4798136534756305
113251,optimal recycle,0.0010489768895904628
114714,secret postage,1.1116959496635062
114343,ventura puzzle,-1.1095979958843252
102411,inch fragile,1.1116959496635062
109093,wheel gibson,-0.73938233829302
105207,studio classic,0.3712646344808957
116183,optimal recycle,0.3712646344808957
111329,june monica,-1.8500293110669357
104859,bronze mystic,-0.36916668070171477
111573,distant list,1.4819116072548113
116966,ninja history,0.0010489768895904628
104237,bazooka diagram,1.4819116072548113
110705,pepper chicago,-0.73938233829302
116142,vista queen,0.0010489768895904628
108217,secret postage,1.8521272648461167
112646,scale nepal,1.4819116072548113
104264,apropos pizza,-1.1095979958843252
107904,viva avalon,0.7414802920722009
110333,sensor child,-1.4798136534756305
105020,image jessica,-1.1095979958843252
101706,inch fragile,-1.4798136534756305
116356,inch fragile,0.0010489768895904628
101098,popcorn shannon,-0.36916668070171477
114343,premium bread,0.0010489768895904628
106346,optimal recycle,1.4819116072548113
103887,process volume,0.7414802920722009
102060,viking llama,-1.1095979958843252
115726,oxford open,-1.4798136534756305
107870,optimal recycle,0.3712646344808957
108948,risk corona,-0.36916668070171477
111323,bronze mystic,0.0010489768895904628
115361,salsa impress,0.7414802920722009
107855,nina sailor,-1.1095979958843252
110859,inch fragile,1.8521272648461167
103438,current pony,1.1116959496635062
116475,process volume,1.1116959496635062
108195,casino unit,1.1116959496635062
106296,calypso zigzag,0.3712646344808957
106977,house vodka,0.3712646344808957
112501,meteor slalom,1.1116959496635062
105301,ventura puzzle,-0.36916668070171477
115289,image jessica,1.4819116072548113
116141,salute joshua,1.8521272648461167
105811,premium bread,-0.36916668070171477
104077,ship canal,-1.1095979958843252
108992,front salami,0.7414802920722009
114196,strong plume,-0.36916668070171477
107693,oregano option,0.0010489768895904628
115529,front salami,-1.4798136534756305
117359,viking llama,0.7414802920722009
111179,meter sigma,-1.4798136534756305
104587,violet saga,0.7414802920722009
111837,picnic locate,-0.36916668070171477
108226,kayak analog,-1.4798136534756305
109838,front salami,0.3712646344808957
113400,scale nepal,1.4819116072548113
111884,popcorn shannon,0.7414802920722009
102119,kitchen active,-0.36916668070171477
106686,oregano option,1.8521272648461167
101821,sweet alert,-1.4798136534756305
115658,update lola,0.7414802920722009
103124,secret postage,-0.36916668070171477
109258,viking llama,-1.1095979958843252
114317,risk corona,-1.4798136534756305
115997,imagine disco,0.3712646344808957
115174,bazooka diagram,0.3712646344808957
109815,strong plume,1.1116959496635062
110714,bazooka diagram,-0.36916668070171477
113929,civil book,1.1116959496635062
105657,banjo ladder,0.3712646344808957
104511,june monica,1.4819116072548113
114641,meter sigma,0.0010489768895904628
102750,violet saga,1.4819116072548113
115043,salsa impress,1.8521272648461167
104293,panic inside,-1.1095979958843252
112951,inch fragile,1.8521272648461167
115043,inch fragile,-0.36916668070171477
114938,viva avalon,0.7414802920722009
102345,process volume,0.3712646344808957
109222,evita soviet,-1.1095979958843252
107864,wheel gibson,0.7414802920722009
116210,sensor child,-1.1095979958843252
113435,meteor slalom,-0.73938233829302
113467,imagine disco,-0.73938233829302
103495,ship canal,0.3712646344808957
104289,lobster diana,-0.36916668070171477
101916,tripod stand,0.7414802920722009
116850,apropos pizza,0.7414802920722009
104587,barcode arnold,-1.1095979958843252
112176,meter sigma,-0.36916668070171477
116598,popcorn shannon,-0.73938233829302
108772,salsa impress,0.7414802920722009
102009,viva avalon,0.3712646344808957
102946,distant list,-1.1095979958843252
107135,popcorn shannon,1.4819116072548113
101052,ritual product,-0.36916668070171477
105460,distant list,0.7414802920722009
111217,conan antenna,-0.73938233829302
113337,casino unit,0.0010489768895904628
117203,conan antenna,0.3712646344808957
115126,popcorn shannon,-0.36916668070171477
108478,image jessica,0.0010489768895904628
116272,ventura puzzle,0.7414802920722009
113961,front salami,-0.36916668070171477
116288,meteor slalom,-0.73938233829302
116939,diploma moment,-0.36916668070171477
117180,strong plume,-1.1095979958843252
105134,distant list,1.8521272648461167
103486,june monica,-0.36916668070171477
114630,calypso zigzag,0.3712646344808957
113553,adrian crater,1.1116959496635062
104645,popcorn shannon,-0.36916668070171477
109138,violet saga,0.3712646344808957
117070,sensor child,1.8521272648461167
112483,saint desert,0.3712646344808957
104149,ritual product,0.3712646344808957
114429,barcode arnold,1.1116959496635062
111623,viking llama,1.1116959496635062
101284,inch fragile,0.0010489768895904628
103539,sabine danube,-1.4798136534756305
115899,imagine disco,0.0010489768895904628
104110,meteor slalom,1.1116959496635062
102715,inch fragile,-1.4798136534756305
114604,motor modular,1.8521272648461167
103034,popcorn shannon,-0.36916668070171477
109541,diploma moment,-0.36916668070171477
101865,banjo ladder,-0.73938233829302
101701,update lola,0.3712646344808957
105073,oregano option,-1.8500293110669357
117153,diploma moment,-1.4798136534756305
115917,update lola,1.1116959496635062
104033,conan antenna,-1.4798136534756305
112627,ninja history,0.0010489768895904628
103840,voodoo planet,-0.36916668070171477
113087,barcode arnold,-0.73938233829302
105505,oxford open,-1.1095979958843252
110435,calypso zigzag,0.7414802920722009
113219,adrian crater,-0.73938233829302
114645,garden jimmy,1.4819116072548113
104734,oregano option,1.4819116072548113
106921,current pony,0.7414802920722009
101008,strong plume,0.3712646344808957
102767,banjo ladder,-1.8500293110669357
109122,forum bravo,0.0010489768895904628
113348,adrian crater,1.4819116072548113
109569,ninja history,0.3712646344808957
109954,viva avalon,-1.8500293110669357
117189,horizon norway,-0.36916668070171477
114787,ritual product,-0.73938233829302
103732,pepper chicago,-0.36916668070171477
107266,company polo,1.8521272648461167
112909,calypso zigzag,-1.8500293110669357
101148,banjo ladder,1.4819116072548113
110047,viking llama,1.8521272648461167
113065,voodoo planet,-1.4798136534756305
116904,salsa impress,-1.1095979958843252
101225,bronze mystic,0.0010489768895904628
109186,casino unit,-1.1095979958843252
117438,sensor child,0.0010489768895904628
107012,ventura puzzle,0.0010489768895904628
106832,bazooka diagram,1.1116959496635062
109615,image jessica,-0.36916668070171477
103565,banjo ladder,0.7414802920722009
